x,y,z,year,month,day,body
-1.204397752423166E+08,3.258286268152209E+08,-4.505193012325788E+07,1920,11,30,6hebe
-1.220998530229565E+08,3.256155661514270E+08,-4.472597002673554E+07,1920,12,01,6hebe
-1.237571210309954E+08,3.253950641472459E+08,-4.439898970152095E+07,1920,12,02,6hebe
-1.254115496548536E+08,3.251671472709622E+08,-4.407099952496038E+07,1920,12,03,6hebe
-1.270631095313936E+08,3.249318420427032E+08,-4.374200984254560E+07,1920,12,04,6hebe
-1.287117715446918E+08,3.246891750325546E+08,-4.341203096774369E+07,1920,12,05,6hebe
-1.303575068248043E+08,3.244391728587011E+08,-4.308107318183286E+07,1920,12,06,6hebe
-1.320002867465273E+08,3.241818621855918E+08,-4.274914673374431E+07,1920,12,07,6hebe
-1.336400829281516E+08,3.239172697221295E+08,-4.241626183990975E+07,1920,12,08,6hebe
-1.352768672302125E+08,3.236454222198848E+08,-4.208242868411492E+07,1920,12,09,6hebe
-1.369106117542347E+08,3.233663464713347E+08,-4.174765741735885E+07,1920,12,10,6hebe
-1.385412888414727E+08,3.230800693081241E+08,-4.141195815771841E+07,1920,12,11,6hebe
-1.401688710716467E+08,3.227866175993526E+08,-4.107534099021876E+07,1920,12,12,6hebe
-1.417933312616751E+08,3.224860182498840E+08,-4.073781596670911E+07,1920,12,13,6hebe
-1.434146424644032E+08,3.221782981986789E+08,-4.039939310574363E+07,1920,12,14,6hebe
-1.450327779673274E+08,3.218634844171520E+08,-4.006008239246811E+07,1920,12,15,6hebe
-1.466477112913182E+08,3.215416039075511E+08,-3.971989377851130E+07,1920,12,16,6hebe
-1.482594161893387E+08,3.212126837013595E+08,-3.937883718188171E+07,1920,12,17,6hebe
-1.498678666451606E+08,3.208767508577214E+08,-3.903692248686926E+07,1920,12,18,6hebe
-1.514730368720792E+08,3.205338324618900E+08,-3.869415954395194E+07,1920,12,19,6hebe
-1.530749013116240E+08,3.201839556236961E+08,-3.835055816970731E+07,1920,12,20,6hebe
-1.546734346322697E+08,3.198271474760422E+08,-3.800612814672883E+07,1920,12,21,6hebe
-1.562686117281435E+08,3.194634351734154E+08,-3.766087922354688E+07,1920,12,22,6hebe
-1.578604077177325E+08,3.190928458904235E+08,-3.731482111455436E+07,1920,12,23,6hebe
-1.594487979425890E+08,3.187154068203533E+08,-3.696796349993683E+07,1920,12,24,6hebe
-1.610337579660349E+08,3.183311451737489E+08,-3.662031602560733E+07,1920,12,25,6hebe
-1.626152635718653E+08,3.179400881770120E+08,-3.627188830314529E+07,1920,12,26,6hebe
-1.641932907630520E+08,3.175422630710232E+08,-3.592268990973999E+07,1920,12,27,6hebe
-1.657678157604462E+08,3.171376971097848E+08,-3.557273038813829E+07,1920,12,28,6hebe
-1.673388150014805E+08,3.167264175590819E+08,-3.522201924659625E+07,1920,12,29,6hebe
-1.689062651388717E+08,3.163084516951671E+08,-3.487056595883527E+07,1920,12,30,6hebe
-1.704701430393239E+08,3.158838268034635E+08,-3.451837996400194E+07,1920,12,31,6hebe
-1.720304257822311E+08,3.154525701772879E+08,-3.416547066663195E+07,1921,1,01,6hebe
-1.735870906583813E+08,3.150147091165946E+08,-3.381184743661800E+07,1921,1,02,6hebe
-1.751401151686604E+08,3.145702709267383E+08,-3.345751960918140E+07,1921,1,03,6hebe
-1.766894770227580E+08,3.141192829172570E+08,-3.310249648484743E+07,1921,1,04,6hebe
-1.782351541378736E+08,3.136617724006735E+08,-3.274678732942437E+07,1921,1,05,6hebe
-1.797771246374245E+08,3.131977666913171E+08,-3.239040137398641E+07,1921,1,06,6hebe
-1.813153668497544E+08,3.127272931041629E+08,-3.203334781485979E+07,1921,1,07,6hebe
-1.828498593068445E+08,3.122503789536911E+08,-3.167563581361237E+07,1921,1,08,6hebe
-1.843805807430259E+08,3.117670515527634E+08,-3.131727449704704E+07,1921,1,09,6hebe
-1.859075100936934E+08,3.112773382115200E+08,-3.095827295719814E+07,1921,1,10,6hebe
-1.874306264940224E+08,3.107812662362922E+08,-3.059864025133123E+07,1921,1,11,6hebe
-1.889499092776869E+08,3.102788629285344E+08,-3.023838540194611E+07,1921,1,12,6hebe
-1.904653379755803E+08,3.097701555837743E+08,-2.987751739678319E+07,1921,1,13,6hebe
-1.919768923145390E+08,3.092551714905789E+08,-2.951604518883263E+07,1921,1,14,6hebe
-1.934845522160677E+08,3.087339379295402E+08,-2.915397769634676E+07,1921,1,15,6hebe
-1.949882977950685E+08,3.082064821722762E+08,-2.879132380285549E+07,1921,1,16,6hebe
-1.964881093585716E+08,3.076728314804499E+08,-2.842809235718450E+07,1921,1,17,6hebe
-1.979839674044700E+08,3.071330131048051E+08,-2.806429217347653E+07,1921,1,18,6hebe
-1.994758526202569E+08,3.065870542842184E+08,-2.769993203121527E+07,1921,1,19,6hebe
-2.009637458817666E+08,3.060349822447683E+08,-2.733502067525209E+07,1921,1,20,6hebe
-2.024476282519179E+08,3.054768241988199E+08,-2.696956681583545E+07,1921,1,21,6hebe
-2.039274809794620E+08,3.049126073441265E+08,-2.660357912864318E+07,1921,1,22,6hebe
-2.054032854977331E+08,3.043423588629459E+08,-2.623706625481699E+07,1921,1,23,6hebe
-2.068750234234036E+08,3.037661059211746E+08,-2.587003680099981E+07,1921,1,24,6hebe
-2.083426765552417E+08,3.031838756674951E+08,-2.550249933937556E+07,1921,1,25,6hebe
-2.098062268728746E+08,3.025956952325401E+08,-2.513446240771109E+07,1921,1,26,6hebe
-2.112656565355538E+08,3.020015917280717E+08,-2.476593450940126E+07,1921,1,27,6hebe
-2.127209478809264E+08,3.014015922461752E+08,-2.439692411351529E+07,1921,1,28,6hebe
-2.141720834238088E+08,3.007957238584685E+08,-2.402743965484639E+07,1921,1,29,6hebe
-2.156190458549658E+08,3.001840136153256E+08,-2.365748953396310E+07,1921,1,30,6hebe
-2.170618180398938E+08,2.995664885451145E+08,-2.328708211726283E+07,1921,1,31,6hebe
-2.185003830176078E+08,2.989431756534504E+08,-2.291622573702790E+07,1921,2,01,6hebe
-2.199347239994344E+08,2.983141019224626E+08,-2.254492869148335E+07,1921,2,02,6hebe
-2.213648243678072E+08,2.976792943100747E+08,-2.217319924485692E+07,1921,2,03,6hebe
-2.227906676750691E+08,2.970387797492995E+08,-2.180104562744112E+07,1921,2,04,6hebe
-2.242122376422778E+08,2.963925851475482E+08,-2.142847603565715E+07,1921,2,05,6hebe
-2.256295181580172E+08,2.957407373859517E+08,-2.105549863212077E+07,1921,2,06,6hebe
-2.270424932772122E+08,2.950832633186960E+08,-2.068212154571028E+07,1921,2,07,6hebe
-2.284511472199505E+08,2.944201897723711E+08,-2.030835287163591E+07,1921,2,08,6hebe
-2.298554643703079E+08,2.937515435453332E+08,-1.993420067151140E+07,1921,2,09,6hebe
-2.312554292751790E+08,2.930773514070790E+08,-1.955967297342718E+07,1921,2,10,6hebe
-2.326510266431136E+08,2.923976400976328E+08,-1.918477777202518E+07,1921,2,11,6hebe
