x,y,z,year,month,day,body
2.091466868421297E+08,-3.326993399665130E+07,-6.262965908767106E+06,1952,11,29,itokawa
2.100111559403471E+08,-3.137192652338456E+07,-6.269863622486614E+06,1952,11,30,itokawa
2.108538708198234E+08,-2.947070828545342E+07,-6.276112674744189E+06,1952,12,01,itokawa
2.116749176650062E+08,-2.756650035174584E+07,-6.281717575988322E+06,1952,12,02,itokawa
2.124743834766380E+08,-2.565952060722847E+07,-6.286682830188364E+06,1952,12,03,itokawa
2.132523560219786E+08,-2.374998380400108E+07,-6.291012933894264E+06,1952,12,04,itokawa
2.140089237869105E+08,-2.183810161192273E+07,-6.294712375346160E+06,1952,12,05,itokawa
2.147441759298689E+08,-1.992408266878972E+07,-6.297785633631927E+06,1952,12,06,itokawa
2.154582022375369E+08,-1.800813263004824E+07,-6.300237177890946E+06,1952,12,07,itokawa
2.161510930822535E+08,-1.609045421801855E+07,-6.302071466562193E+06,1952,12,08,itokawa
2.168229393810757E+08,-1.417124727062153E+07,-6.303292946675003E+06,1952,12,09,itokawa
2.174738325564441E+08,-1.225070878959046E+07,-6.303906053180925E+06,1952,12,10,itokawa
2.181038644984010E+08,-1.032903298815631E+07,-6.303915208324985E+06,1952,12,11,itokawa
2.187131275283096E+08,-8.406411338195978E+06,-6.303324821054857E+06,1952,12,12,itokawa
2.193017143640269E+08,-6.483032616834372E+06,-6.302139286466479E+06,1952,12,13,itokawa
2.198697180864824E+08,-4.559082952492061E+06,-6.300362985284681E+06,1952,12,14,itokawa
2.204172321076179E+08,-2.634745870371763E+06,-6.298000283377474E+06,1952,12,15,itokawa
2.209443501396422E+08,-7.102023373781054E+05,-6.295055531302616E+06,1952,12,16,itokawa
2.214511661655594E+08,1.214369193533842E+06,-6.291533063885238E+06,1952,12,17,itokawa
2.219377744109271E+08,3.138792739584668E+06,-6.287437199825319E+06,1952,12,18,itokawa
2.224042693168057E+08,5.062894744973983E+06,-6.282772241333788E+06,1952,12,19,itokawa
2.228507455138570E+08,6.986504038262728E+06,-6.277542473796122E+06,1952,12,20,itokawa
2.232772977975544E+08,8.909451790335346E+06,-6.271752165462324E+06,1952,12,21,itokawa
2.236840211044685E+08,1.083157147294173E+07,-6.265405567162242E+06,1952,12,22,itokawa
2.240710104895902E+08,1.275269881781839E+07,-6.258506912045234E+06,1952,12,23,itokawa
2.244383611046563E+08,1.467267177638802E+07,-6.251060415343031E+06,1952,12,24,itokawa
2.247861681774436E+08,1.659133048003508E+07,-6.243070274155007E+06,1952,12,25,itokawa
2.251145269919983E+08,1.850851720095554E+07,-6.234540667254777E+06,1952,12,26,itokawa
2.254235328697678E+08,2.042407631357790E+07,-6.225475754917284E+06,1952,12,27,itokawa
2.257132811516041E+08,2.233785425655225E+07,-6.215879678765409E+06,1952,12,28,itokawa
2.259838671806069E+08,2.424969949530402E+07,-6.205756561635293E+06,1952,12,29,itokawa
2.262353862857789E+08,2.615946248514840E+07,-6.195110507459460E+06,1952,12,30,itokawa
2.264679337664622E+08,2.806699563496156E+07,-6.183945601166986E+06,1952,12,31,itokawa
2.266816048775300E+08,2.997215327140418E+07,-6.172265908599799E+06,1953,1,01,itokawa
2.268764948153045E+08,3.187479160369298E+07,-6.160075476444445E+06,1953,1,02,itokawa
2.270526987041767E+08,3.377476868891543E+07,-6.147378332178468E+06,1953,1,03,itokawa
2.272103115839022E+08,3.567194439788315E+07,-6.134178484030717E+06,1953,1,04,itokawa
2.273494283975472E+08,3.756618038151895E+07,-6.120479920954872E+06,1953,1,05,itokawa
2.274701439800635E+08,3.945734003777260E+07,-6.106286612615485E+06,1953,1,06,itokawa
2.275725530474681E+08,4.134528847906058E+07,-6.091602509385906E+06,1953,1,07,itokawa
2.276567501866060E+08,4.322989250022430E+07,-6.076431542357508E+06,1953,1,08,itokawa
2.277228298454751E+08,4.511102054700220E+07,-6.060777623359585E+06,1953,1,09,itokawa
2.277708863240941E+08,4.698854268501002E+07,-6.044644644989412E+06,1953,1,10,itokawa
2.278010137658915E+08,4.886233056922433E+07,-6.028036480651906E+06,1953,1,11,itokawa
2.278133061496009E+08,5.073225741396367E+07,-6.010956984608522E+06,1953,1,12,itokawa
2.278078572816410E+08,5.259819796336202E+07,-5.993409992034782E+06,1953,1,13,itokawa
2.277847607889659E+08,5.446002846232885E+07,-5.975399319086224E+06,1953,1,14,itokawa
2.277441101123691E+08,5.631762662799005E+07,-5.956928762972143E+06,1953,1,15,itokawa
2.276859985002244E+08,5.817087162160404E+07,-5.938002102037083E+06,1953,1,16,itokawa
2.276105190026495E+08,6.001964402094674E+07,-5.918623095849421E+06,1953,1,17,itokawa
2.275177644660792E+08,6.186382579315966E+07,-5.898795485297073E+06,1953,1,18,itokawa
2.274078275282314E+08,6.370330026805454E+07,-5.878522992689740E+06,1953,1,19,itokawa
2.272808006134560E+08,6.553795211186841E+07,-5.857809321867727E+06,1953,1,20,itokawa
2.271367759284522E+08,6.736766730146229E+07,-5.836658158316758E+06,1953,1,21,itokawa
2.269758454583411E+08,6.919233309895733E+07,-5.815073169288915E+06,1953,1,22,itokawa
2.267981009630842E+08,7.101183802680129E+07,-5.793058003929202E+06,1953,1,23,itokawa
2.266036339742340E+08,7.282607184325893E+07,-5.770616293407574E+06,1953,1,24,itokawa
2.263925357920073E+08,7.463492551831953E+07,-5.747751651056446E+06,1953,1,25,itokawa
2.261648974826685E+08,7.643829121001440E+07,-5.724467672513064E+06,1953,1,26,itokawa
2.259208098762151E+08,7.823606224113791E+07,-5.700767935866952E+06,1953,1,27,itokawa
2.256603635643530E+08,8.002813307636528E+07,-5.676656001812007E+06,1953,1,28,itokawa
2.253836488987531E+08,8.181439929975981E+07,-5.652135413803130E+06,1953,1,29,itokawa
2.250907559895792E+08,8.359475759266335E+07,-5.627209698217098E+06,1953,1,30,itokawa
2.247817747042781E+08,8.536910571196330E+07,-5.601882364517726E+06,1953,1,31,itokawa
2.244567946666240E+08,8.713734246872891E+07,-5.576156905424863E+06,1953,2,01,itokawa
2.241159052560061E+08,8.889936770721115E+07,-5.550036797087226E+06,1953,2,02,itokawa
2.237591956069540E+08,9.065508228419904E+07,-5.523525499258842E+06,1953,2,03,itokawa
2.233867546088913E+08,9.240438804872632E+07,-5.496626455478869E+06,1953,2,04,itokawa
2.229986709061096E+08,9.414718782212222E+07,-5.469343093254786E+06,1953,2,05,itokawa
2.225950328979555E+08,9.588338537839986E+07,-5.441678824248567E+06,1953,2,06,itokawa
2.221759287392237E+08,9.761288542497663E+07,-5.413637044465877E+06,1953,2,07,itokawa
2.217414463407497E+08,9.933559358371998E+07,-5.385221134448051E+06,1953,2,08,itokawa
2.212916733701933E+08,1.010514163723131E+08,-5.356434459466688E+06,1953,2,09,itokawa
2.208266972530094E+08,1.027602611859351E+08,-5.327280369720805E+06,1953,2,10,itokawa
2.203466051735970E+08,1.044620362792480E+08,-5.297762200536333E+06,1953,2,11,itokawa
2.198514840766226E+08,1.061566507486884E+08,-5.267883272567876E+06,1953,2,12,itokawa
2.193414206685113E+08,1.078440145150547E+08,-5.237646892002627E+06,1953,2,13,itokawa
2.188165014190998E+08,1.095240383063859E+08,-5.207056350766279E+06,1953,2,14,itokawa
2.182768125634462E+08,1.111966336411279E+08,-5.176114926730834E+06,1953,2,15,itokawa
2.177224401037926E+08,1.128617128115793E+08,-5.144825883924410E+06,1953,2,16,itokawa
2.171534698116731E+08,1.145191888676136E+08,-5.113192472742483E+06,1953,2,17,itokawa
2.165699872301646E+08,1.161689756006715E+08,-5.081217930161066E+06,1953,2,18,itokawa
2.159720776762745E+08,1.178109875280193E+08,-5.048905479951188E+06,1953,2,19,itokawa
2.153598262434617E+08,1.194451398772672E+08,-5.016258332895011E+06,1953,2,20,itokawa
2.147333178042856E+08,1.210713485711440E+08,-4.983279687003203E+06,1953,2,21,itokawa
2.140926370131798E+08,1.226895302125231E+08,-4.949972727733538E+06,1953,2,22,itokawa
2.134378683093468E+08,1.242996020696939E+08,-4.916340628210910E+06,1953,2,23,itokawa
2.127690959197679E+08,1.259014820618786E+08,-4.882386549447939E+06,1953,2,24,itokawa
2.120864038623303E+08,1.274950887449836E+08,-4.848113640567154E+06,1953,2,25,itokawa
2.113898759490595E+08,1.290803412975879E+08,-4.813525039023615E+06,1953,2,26,itokawa
2.106795957894641E+08,1.306571595071583E+08,-4.778623870828770E+06,1953,2,27,itokawa
2.099556467939821E+08,1.322254637564935E+08,-4.743413250774950E+06,1953,2,28,itokawa
2.092181121775304E+08,1.337851750103881E+08,-4.707896282660529E+06,1953,3,01,itokawa
2.084670749631533E+08,1.353362148025135E+08,-4.672076059516266E+06,1953,3,02,itokawa
2.077026179857692E+08,1.368785052225129E+08,-4.635955663832024E+06,1953,3,03,itokawa
2.069248238960100E+08,1.384119689033075E+08,-4.599538167784326E+06,1953,3,04,itokawa
2.061337751641549E+08,1.399365290086058E+08,-4.562826633464620E+06,1953,3,05,itokawa
2.053295540841525E+08,1.414521092206159E+08,-4.525824113108292E+06,1953,3,06,itokawa
2.045122427777329E+08,1.429586337279553E+08,-4.488533649324231E+06,1953,3,07,itokawa
2.036819231986040E+08,1.444560272137558E+08,-4.450958275325269E+06,1953,3,08,itokawa
2.028386771367328E+08,1.459442148439589E+08,-4.413101015158907E+06,1953,3,09,itokawa
2.019825862227084E+08,1.474231222557986E+08,-4.374964883938856E+06,1953,3,10,itokawa
2.011137319321865E+08,1.488926755464673E+08,-4.336552888077296E+06,1953,3,11,itokawa
2.002321955904120E+08,1.503528012619631E+08,-4.297868025517412E+06,1953,3,12,itokawa
1.993380583768187E+08,1.518034263861155E+08,-4.258913285966620E+06,1953,3,13,itokawa
1.984314013297066E+08,1.532444783297827E+08,-4.219691651130527E+06,1953,3,14,itokawa
1.975123053509924E+08,1.546758849202218E+08,-4.180206094946995E+06,1953,3,15,itokawa
1.965808512110340E+08,1.560975743906271E+08,-4.140459583821222E+06,1953,3,16,itokawa
1.956371195535282E+08,1.575094753698325E+08,-4.100455076860964E+06,1953,3,17,itokawa
1.946811909004792E+08,1.589115168721772E+08,-4.060195526112445E+06,1953,3,18,itokawa
1.937131456572371E+08,1.603036282875296E+08,-4.019683876796819E+06,1953,3,19,itokawa
1.927330641176074E+08,1.616857393714688E+08,-3.978923067547001E+06,1953,3,20,itokawa
1.917410264690285E+08,1.630577802356194E+08,-3.937916030645184E+06,1953,3,21,itokawa
1.907371127978172E+08,1.644196813381377E+08,-3.896665692260757E+06,1953,3,22,itokawa
1.897214030944826E+08,1.657713734743461E+08,-3.855174972688802E+06,1953,3,23,itokawa
1.886939772591065E+08,1.671127877675149E+08,-3.813446786589161E+06,1953,3,24,itokawa
1.876549151067900E+08,1.684438556597859E+08,-3.771484043225944E+06,1953,3,25,itokawa
