x,y,z,year,month,day,body
3.558661328764420E+08,6.683302063729919E+07,-4.526400229040345E+07,1964,12,26,4vesta
3.556920098606772E+08,6.843992012717208E+07,-4.529252790398162E+07,1964,12,27,4vesta
3.555106656453323E+08,7.004542930712895E+07,-4.532013477289653E+07,1964,12,28,4vesta
3.553221117006369E+08,7.164951715851280E+07,-4.534682332704319E+07,1964,12,29,4vesta
3.551263596053541E+08,7.325215275575371E+07,-4.537259401235151E+07,1964,12,30,4vesta
3.549234210460848E+08,7.485330526649585E+07,-4.539744729070613E+07,1964,12,31,4vesta
3.547133078165766E+08,7.645294395171978E+07,-4.542138363986640E+07,1965,1,01,4vesta
3.544960318170356E+08,7.805103816586073E+07,-4.544440355338663E+07,1965,1,02,4vesta
3.542716050534421E+08,7.964755735692251E+07,-4.546650754053681E+07,1965,1,03,4vesta
3.540400396368688E+08,8.124247106658719E+07,-4.548769612622325E+07,1965,1,04,4vesta
3.538013477828034E+08,8.283574893032089E+07,-4.550796985090996E+07,1965,1,05,4vesta
3.535555418104742E+08,8.442736067747532E+07,-4.552732927053992E+07,1965,1,06,4vesta
3.533026341421791E+08,8.601727613138534E+07,-4.554577495645689E+07,1965,1,07,4vesta
3.530426373026174E+08,8.760546520946237E+07,-4.556330749532735E+07,1965,1,08,4vesta
3.527755639182267E+08,8.919189792328441E+07,-4.557992748906288E+07,1965,1,09,4vesta
3.525014267165212E+08,9.077654437868163E+07,-4.559563555474280E+07,1965,1,10,4vesta
3.522202385254357E+08,9.235937477581838E+07,-4.561043232453693E+07,1965,1,11,4vesta
3.519320122726705E+08,9.394035940927155E+07,-4.562431844562898E+07,1965,1,12,4vesta
3.516367609850422E+08,9.551946866810499E+07,-4.563729458013996E+07,1965,1,13,4vesta
3.513344977878364E+08,9.709667303594036E+07,-4.564936140505207E+07,1965,1,14,4vesta
3.510252359041646E+08,9.867194309102453E+07,-4.566051961213277E+07,1965,1,15,4vesta
3.507089886543242E+08,1.002452495062931E+08,-4.567076990785932E+07,1965,1,16,4vesta
3.503857694551625E+08,1.018165630494307E+08,-4.568011301334346E+07,1965,1,17,4vesta
3.500555918194433E+08,1.033858545829275E+08,-4.568854966425659E+07,1965,1,18,4vesta
3.497184693552184E+08,1.049530950641327E+08,-4.569608061075504E+07,1965,1,19,4vesta
3.493744157652010E+08,1.065182555453044E+08,-4.570270661740591E+07,1965,1,20,4vesta
3.490234448461440E+08,1.080813071736561E+08,-4.570842846311308E+07,1965,1,21,4vesta
3.486655704882209E+08,1.096422211913998E+08,-4.571324694104354E+07,1965,1,22,4vesta
3.483008066744104E+08,1.112009689357866E+08,-4.571716285855411E+07,1965,1,23,4vesta
3.479291674798848E+08,1.127575218391429E+08,-4.572017703711846E+07,1965,1,24,4vesta
3.475506670714019E+08,1.143118514289048E+08,-4.572229031225447E+07,1965,1,25,4vesta
3.471653197066997E+08,1.158639293276482E+08,-4.572350353345188E+07,1965,1,26,4vesta
3.467731397338960E+08,1.174137272531167E+08,-4.572381756410031E+07,1965,1,27,4vesta
3.463741415908899E+08,1.189612170182460E+08,-4.572323328141762E+07,1965,1,28,4vesta
3.459683398047678E+08,1.205063705311858E+08,-4.572175157637857E+07,1965,1,29,4vesta
3.455557489912131E+08,1.220491597953179E+08,-4.571937335364385E+07,1965,1,30,4vesta
3.451363838539181E+08,1.235895569092730E+08,-4.571609953148940E+07,1965,1,31,4vesta
3.447102591840016E+08,1.251275340669428E+08,-4.571193104173611E+07,1965,2,01,4vesta
3.442773898594273E+08,1.266630635574905E+08,-4.570686882967987E+07,1965,2,02,4vesta
3.438377908444285E+08,1.281961177653586E+08,-4.570091385402191E+07,1965,2,03,4vesta
3.433914771889337E+08,1.297266691702734E+08,-4.569406708679947E+07,1965,2,04,4vesta
3.429384640279976E+08,1.312546903472472E+08,-4.568632951331697E+07,1965,2,05,4vesta
3.424787665812349E+08,1.327801539665777E+08,-4.567770213207728E+07,1965,2,06,4vesta
3.420124001522574E+08,1.343030327938452E+08,-4.566818595471349E+07,1965,2,07,4vesta
3.415393801281148E+08,1.358232996899068E+08,-4.565778200592101E+07,1965,2,08,4vesta
3.410597219787390E+08,1.373409276108886E+08,-4.564649132339004E+07,1965,2,09,4vesta
3.405734412563922E+08,1.388558896081749E+08,-4.563431495773820E+07,1965,2,10,4vesta
3.400805535951172E+08,1.403681588283957E+08,-4.562125397244382E+07,1965,2,11,4vesta
3.395810747101931E+08,1.418777085134109E+08,-4.560730944377927E+07,1965,2,12,4vesta
3.390750203975933E+08,1.433845120002935E+08,-4.559248246074490E+07,1965,2,13,4vesta
3.385624065334466E+08,1.448885427213089E+08,-4.557677412500311E+07,1965,2,14,4vesta
3.380432490735024E+08,1.463897742038935E+08,-4.556018555081286E+07,1965,2,15,4vesta
3.375175640525997E+08,1.478881800706300E+08,-4.554271786496463E+07,1965,2,16,4vesta
3.369853675841386E+08,1.493837340392215E+08,-4.552437220671560E+07,1965,2,17,4vesta
3.364466758595563E+08,1.508764099224627E+08,-4.550514972772513E+07,1965,2,18,4vesta
3.359015051478047E+08,1.523661816282080E+08,-4.548505159199090E+07,1965,2,19,4vesta
3.353498717948346E+08,1.538530231593416E+08,-4.546407897578491E+07,1965,2,20,4vesta
3.347917922230797E+08,1.553369086137408E+08,-4.544223306759037E+07,1965,2,21,4vesta
3.342272829309468E+08,1.568178121842400E+08,-4.541951506803854E+07,1965,2,22,4vesta
3.336563604923080E+08,1.582957081585921E+08,-4.539592618984611E+07,1965,2,23,4vesta
3.330790415559964E+08,1.597705709194282E+08,-4.537146765775304E+07,1965,2,24,4vesta
3.324953428453059E+08,1.612423749442151E+08,-4.534614070846032E+07,1965,2,25,4vesta
3.319052811574945E+08,1.627110948052120E+08,-4.531994659056892E+07,1965,2,26,4vesta
3.313088733632896E+08,1.641767051694238E+08,-4.529288656451802E+07,1965,2,27,4vesta
3.307061364063980E+08,1.656391807985540E+08,-4.526496190252455E+07,1965,2,28,4vesta
3.300970873030189E+08,1.670984965489553E+08,-4.523617388852253E+07,1965,3,01,4vesta
3.294817431413605E+08,1.685546273715787E+08,-4.520652381810312E+07,1965,3,02,4vesta
3.288601210811596E+08,1.700075483119207E+08,-4.517601299845468E+07,1965,3,03,4vesta
3.282322383532044E+08,1.714572345099690E+08,-4.514464274830350E+07,1965,3,04,4vesta
3.275981122588613E+08,1.729036612001466E+08,-4.511241439785482E+07,1965,3,05,4vesta
3.269577601696048E+08,1.743468037112545E+08,-4.507932928873405E+07,1965,3,06,4vesta
3.263111995265501E+08,1.757866374664122E+08,-4.504538877392842E+07,1965,3,07,4vesta
3.256584478399895E+08,1.772231379829976E+08,-4.501059421772915E+07,1965,3,08,4vesta
3.249995226889314E+08,1.786562808725841E+08,-4.497494699567373E+07,1965,3,09,4vesta
3.243344417206442E+08,1.800860418408780E+08,-4.493844849448863E+07,1965,3,10,4vesta
3.236632226502008E+08,1.815123966876530E+08,-4.490110011203231E+07,1965,3,11,4vesta
3.229858832600281E+08,1.829353213066844E+08,-4.486290325723868E+07,1965,3,12,4vesta
3.223024413994591E+08,1.843547916856805E+08,-4.482385935006075E+07,1965,3,13,4vesta
3.216129149842885E+08,1.857707839062151E+08,-4.478396982141466E+07,1965,3,14,4vesta
3.209173219963304E+08,1.871832741436570E+08,-4.474323611312418E+07,1965,3,15,4vesta
3.202156804829806E+08,1.885922386670989E+08,-4.470165967786530E+07,1965,3,16,4vesta
3.195080085567819E+08,1.899976538392849E+08,-4.465924197911154E+07,1965,3,17,4vesta
3.187943243949904E+08,1.913994961165380E+08,-4.461598449107921E+07,1965,3,18,4vesta
3.180746462391494E+08,1.927977420486852E+08,-4.457188869867343E+07,1965,3,19,4vesta
3.173489923946615E+08,1.941923682789822E+08,-4.452695609743412E+07,1965,3,20,4vesta
3.166173812303684E+08,1.955833515440369E+08,-4.448118819348290E+07,1965,3,21,4vesta
3.158798311781306E+08,1.969706686737340E+08,-4.443458650346959E+07,1965,3,22,4vesta
3.151363607324125E+08,1.983542965911534E+08,-4.438715255452003E+07,1965,3,23,4vesta
3.143869884498690E+08,1.997342123124942E+08,-4.433888788418330E+07,1965,3,24,4vesta
3.136317329489378E+08,2.011103929469925E+08,-4.428979404038012E+07,1965,3,25,4vesta
3.128706129094313E+08,2.024828156968413E+08,-4.423987258135118E+07,1965,3,26,4vesta
3.121036470721336E+08,2.038514578571084E+08,-4.418912507560565E+07,1965,3,27,4vesta
3.113308542384021E+08,2.052162968156532E+08,-4.413755310187080E+07,1965,3,28,4vesta
3.105522532697697E+08,2.065773100530434E+08,-4.408515824904117E+07,1965,3,29,4vesta
3.097678630875505E+08,2.079344751424703E+08,-4.403194211612843E+07,1965,3,30,4vesta
3.089777026724504E+08,2.092877697496639E+08,-4.397790631221178E+07,1965,3,31,4vesta
3.081817910641783E+08,2.106371716328061E+08,-4.392305245638838E+07,1965,4,01,4vesta
3.073801473610620E+08,2.119826586424444E+08,-4.386738217772430E+07,1965,4,02,4vesta
3.065727907196663E+08,2.133242087214046E+08,-4.381089711520574E+07,1965,4,03,4vesta
3.057597403544148E+08,2.146617999047015E+08,-4.375359891769060E+07,1965,4,04,4vesta
3.049410155372138E+08,2.159954103194515E+08,-4.369548924386059E+07,1965,4,05,4vesta
3.041166355970802E+08,2.173250181847816E+08,-4.363656976217338E+07,1965,4,06,4vesta
3.032866199197710E+08,2.186506018117400E+08,-4.357684215081532E+07,1965,4,07,4vesta
3.024509879474176E+08,2.199721396032051E+08,-4.351630809765432E+07,1965,4,08,4vesta
3.016097591781607E+08,2.212896100537937E+08,-4.345496930019326E+07,1965,4,09,4vesta
3.007629531657909E+08,2.226029917497696E+08,-4.339282746552356E+07,1965,4,10,4vesta
2.999105895193891E+08,2.239122633689503E+08,-4.332988431027922E+07,1965,4,11,4vesta
2.990526879029725E+08,2.252174036806144E+08,-4.326614156059109E+07,1965,4,12,4vesta
2.981892680351417E+08,2.265183915454078E+08,-4.320160095204155E+07,1965,4,13,4vesta
2.973203496887313E+08,2.278152059152495E+08,-4.313626422961938E+07,1965,4,14,4vesta
2.964459526904634E+08,2.291078258332371E+08,-4.307013314767520E+07,1965,4,15,4vesta
2.955660969206032E+08,2.303962304335514E+08,-4.300320946987684E+07,1965,4,16,4vesta
2.946808023126187E+08,2.316803989413611E+08,-4.293549496916548E+07,1965,4,17,4vesta
2.937900888528414E+08,2.329603106727271E+08,-4.286699142771176E+07,1965,4,18,4vesta
2.928939765801312E+08,2.342359450345056E+08,-4.279770063687239E+07,1965,4,19,4vesta
2.919924855855430E+08,2.355072815242518E+08,-4.272762439714690E+07,1965,4,20,4vesta
2.910856360119967E+08,2.367742997301225E+08,-4.265676451813485E+07,1965,4,21,4vesta
2.901734480539496E+08,2.380369793307793E+08,-4.258512281849335E+07,1965,4,22,4vesta
2.892559419570708E+08,2.392953000952899E+08,-4.251270112589467E+07,1965,4,23,4vesta
2.883331380179194E+08,2.405492418830312E+08,-4.243950127698445E+07,1965,4,24,4vesta
2.874050565836243E+08,2.417987846435905E+08,-4.236552511733996E+07,1965,4,25,4vesta
2.864717180515671E+08,2.430439084166672E+08,-4.229077450142881E+07,1965,4,26,4vesta
2.855331428690671E+08,2.442845933319740E+08,-4.221525129256774E+07,1965,4,27,4vesta
2.845893515330696E+08,2.455208196091384E+08,-4.213895736288218E+07,1965,4,28,4vesta
2.836403645898357E+08,2.467525675576037E+08,-4.206189459326546E+07,1965,4,29,4vesta
2.826862026346354E+08,2.479798175765298E+08,-4.198406487333876E+07,1965,4,30,4vesta
2.817268863114430E+08,2.492025501546942E+08,-4.190547010141130E+07,1965,5,01,4vesta
2.807624363126346E+08,2.504207458703929E+08,-4.182611218444069E+07,1965,5,02,4vesta
2.797928733786888E+08,2.516343853913411E+08,-4.174599303799359E+07,1965,5,03,4vesta
2.788182182978887E+08,2.528434494745743E+08,-4.166511458620679E+07,1965,5,04,4vesta
2.778384919060278E+08,2.540479189663486E+08,-4.158347876174850E+07,1965,5,05,4vesta
2.768537150861173E+08,2.552477748020421E+08,-4.150108750577989E+07,1965,5,06,4vesta
2.758639087680957E+08,2.564429980060558E+08,-4.141794276791696E+07,1965,5,07,4vesta
2.748690939285418E+08,2.576335696917145E+08,-4.133404650619290E+07,1965,5,08,4vesta
2.738692915903893E+08,2.588194710611684E+08,-4.124940068702027E+07,1965,5,09,4vesta
2.728645228226438E+08,2.600006834052941E+08,-4.116400728515399E+07,1965,5,10,4vesta
2.718548087401025E+08,2.611771881035964E+08,-4.107786828365442E+07,1965,5,11,4vesta
2.708401705030760E+08,2.623489666241099E+08,-4.099098567385054E+07,1965,5,12,4vesta
2.698206293171132E+08,2.635160005233011E+08,-4.090336145530382E+07,1965,5,13,4vesta
2.687962064327273E+08,2.646782714459708E+08,-4.081499763577203E+07,1965,5,14,4vesta
2.677669231451250E+08,2.658357611251563E+08,-4.072589623117360E+07,1965,5,15,4vesta
2.667328007939384E+08,2.669884513820341E+08,-4.063605926555216E+07,1965,5,16,4vesta
2.656938607629574E+08,2.681363241258233E+08,-4.054548877104129E+07,1965,5,17,4vesta
2.646501244798672E+08,2.692793613536888E+08,-4.045418678782978E+07,1965,5,18,4vesta
2.636016134159859E+08,2.704175451506448E+08,-4.036215536412712E+07,1965,5,19,4vesta
2.625483490860048E+08,2.715508576894594E+08,-4.026939655612903E+07,1965,5,20,4vesta
2.614903530477320E+08,2.726792812305583E+08,-4.017591242798369E+07,1965,5,21,4vesta
2.604276469018366E+08,2.738027981219299E+08,-4.008170505175808E+07,1965,5,22,4vesta
2.593602522915975E+08,2.749213907990310E+08,-3.998677650740438E+07,1965,5,23,4vesta
2.582881909026516E+08,2.760350417846917E+08,-3.989112888272718E+07,1965,5,24,4vesta
2.572114844627469E+08,2.771437336890216E+08,-3.979476427335037E+07,1965,5,25,4vesta
2.561301547414957E+08,2.782474492093167E+08,-3.969768478268498E+07,1965,5,26,4vesta
2.550442235501324E+08,2.793461711299652E+08,-3.959989252189675E+07,1965,5,27,4vesta
2.539537127412698E+08,2.804398823223572E+08,-3.950138960987428E+07,1965,5,28,4vesta
2.528586442086620E+08,2.815285657447899E+08,-3.940217817319730E+07,1965,5,29,4vesta
